Genesis 6:9	[]
Genesis 6:10	[]
Genesis 6:11	[]
Genesis 6:12	[]
Genesis 6:13	[]
Genesis 6:14	[false]
Genesis 6:15	[false]
Genesis 6:16	[false]
Genesis 6:17	[]
Genesis 6:18	[false,false,false,false,false,false,false]
Genesis 6:19	[false,false]
Genesis 6:20	[false]
Genesis 6:21	[false,false,false]
Genesis 6:22	[]
Genesis 7:1	[false,false,false]
Genesis 7:2	[false,false]
Genesis 7:3	[]
Genesis 7:4	[]
Genesis 7:5	[]
Genesis 7:6	[]
Genesis 7:7	[]
Genesis 7:8	[]
Genesis 7:9	[]
Genesis 7:10	[]
Genesis 7:11	[]
Genesis 7:12	[]
Genesis 7:13	[]
Genesis 7:14	[]
Genesis 7:15	[]
Genesis 7:16	[]
Genesis 7:17	[]
Genesis 7:18	[]
Genesis 7:19	[]
Genesis 7:20	[]
Genesis 7:21	[]
Genesis 7:22	[]
Genesis 7:23	[]
Genesis 7:24	[]
Genesis 8:1	[]
Genesis 8:2	[]
Genesis 8:3	[]
Genesis 8:4	[]
Genesis 8:5	[]
Genesis 8:6	[]
Genesis 8:7	[]
Genesis 8:8	[]
Genesis 8:9	[]
Genesis 8:10	[]
Genesis 8:11	[]
Genesis 8:12	[]
Genesis 8:13	[]
Genesis 8:14	[]
Genesis 8:15	[]
Genesis 8:16	[false,false,false]
Genesis 8:17	[false]
Genesis 8:18	[]
Genesis 8:19	[]
Genesis 8:20	[]
Genesis 8:21	[]
Genesis 8:22	[]
Genesis 9:1	[]
Genesis 9:2	[true,true]
Genesis 9:3	[true,true,true]
Genesis 9:4	[false]
Genesis 9:5	[true]
Genesis 9:6	[]
Genesis 9:7	[true]
Genesis 9:8	[]
Genesis 9:9	[true,true,true]
Genesis 9:10	[true]
Genesis 9:11	[true]
Genesis 9:12	[true,true]
Genesis 9:13	[]
Genesis 9:14	[]
Genesis 9:15	[true]
Genesis 9:16	[]
Genesis 9:17	[]
Genesis 9:18	[]
Genesis 9:19	[]
Genesis 9:20	[]
Genesis 9:21	[]
Genesis 9:22	[]
Genesis 9:23	[]
Genesis 9:24	[]
Genesis 9:25	[]
Genesis 9:26	[]
Genesis 9:27	[]
Genesis 9:28	[]
Genesis 9:29	[]
Genesis 10:1	[]
Genesis 10:2	[]
Genesis 10:3	[]
Genesis 10:4	[]
Genesis 10:5	[]
Genesis 10:6	[]
Genesis 10:7	[]
Genesis 10:8	[]
Genesis 10:9	[]
Genesis 10:10	[]
Genesis 10:11	[]
Genesis 10:12	[]
Genesis 10:13	[]
Genesis 10:14	[]
Genesis 10:15	[]
Genesis 10:16	[]
Genesis 10:17	[]
Genesis 10:18	[]
Genesis 10:19	[]
Genesis 10:20	[]
Genesis 10:21	[]
Genesis 10:22	[]
Genesis 10:23	[]
Genesis 10:24	[]
Genesis 10:25	[]
Genesis 10:26	[]
Genesis 10:27	[]
Genesis 10:28	[]
Genesis 10:29	[]
Genesis 10:30	[]
Genesis 10:31	[]
Genesis 10:32	[]
Genesis 11:1	[]
Genesis 11:2	[]
Genesis 11:3	[]
Genesis 11:4	[]
Genesis 11:5	[]
Genesis 11:6	[]
Genesis 11:7	[]
Genesis 11:8	[]
Genesis 11:9	[]
Genesis 11:10	[]
Genesis 11:11	[]
Genesis 11:12	[]
Genesis 11:13	[]
Genesis 11:14	[]
Genesis 11:15	[]
Genesis 11:16	[]
Genesis 11:17	[]
Genesis 11:18	[]
Genesis 11:19	[]
Genesis 11:20	[]
Genesis 11:21	[]
Genesis 11:22	[]
Genesis 11:23	[]
Genesis 11:24	[]
Genesis 11:25	[]
Genesis 11:26	[]
Genesis 11:27	[]
Genesis 11:28	[]
Genesis 11:29	[]
Genesis 11:30	[]
Genesis 11:31	[]
Genesis 11:32	[]
Genesis 12:1	[false,false,false,false]
Genesis 12:2	[false,false,false,false]
Genesis 12:3	[false,false,false]
Genesis 12:4	[]
Genesis 12:5	[]
Genesis 12:6	[]
Genesis 12:7	[false]
Genesis 12:8	[]
Genesis 12:9	[]
Genesis 12:10	[]
Genesis 12:11	[false]
Genesis 12:12	[false,false]
Genesis 12:13	[false,false,false]
Genesis 12:14	[]
Genesis 12:15	[]
Genesis 12:16	[]
Genesis 12:17	[]
Genesis 12:18	[false,false,false]
Genesis 12:19	[false,false]
Genesis 12:20	[]
Genesis 13:1	[]
Genesis 13:2	[]
Genesis 13:3	[]
Genesis 13:4	[]
Genesis 13:5	[]
Genesis 13:6	[]
Genesis 13:7	[]
Genesis 13:8	[false,false]
Genesis 13:9	[false,false,false,false]
Genesis 13:10	[]
Genesis 13:11	[]
Genesis 13:12	[]
Genesis 13:13	[]
Genesis 13:14	[false,false]
Genesis 13:15	[false,false,false]
Genesis 13:16	[false,false]
Genesis 13:17	[false]
Genesis 13:18	[]
Genesis 14:1	[]
Genesis 14:2	[]
Genesis 14:3	[]
Genesis 14:4	[]
Genesis 14:5	[]
Genesis 14:6	[]
Genesis 14:7	[]
Genesis 14:8	[]
Genesis 14:9	[]
Genesis 14:10	[]
Genesis 14:11	[]
Genesis 14:12	[]
Genesis 14:13	[]
Genesis 14:14	[]
Genesis 14:15	[]
Genesis 14:16	[]
Genesis 14:17	[]
Genesis 14:18	[]
Genesis 14:19	[]
Genesis 14:20	[false,false]
Genesis 14:21	[false]
Genesis 14:22	[]
Genesis 14:23	[false,false]
Genesis 14:24	[]
Genesis 15:1	[false,false]
Genesis 15:2	[false]
Genesis 15:3	[false]
Genesis 15:4	[false,false,false]
Genesis 15:5	[false,false]
Genesis 15:6	[]
Genesis 15:7	[false,false]
Genesis 15:8	[]
Genesis 15:9	[]
Genesis 15:10	[]
Genesis 15:11	[]
Genesis 15:12	[]
Genesis 15:13	[false]
Genesis 15:14	[]
Genesis 15:15	[false,false]
Genesis 15:16	[false]
Genesis 15:17	[]
Genesis 15:18	[false]
Genesis 15:19	[]
Genesis 15:20	[]
Genesis 15:21	[]
Genesis 16:1	[]
Genesis 16:2	[]
Genesis 16:3	[]
Genesis 16:4	[]
Genesis 16:5	[false,false,false]
Genesis 16:6	[false,false,false]
Genesis 16:7	[]
Genesis 16:8	[false,false]
Genesis 16:9	[false]
Genesis 16:10	[false]
Genesis 16:11	[false,false,false]
Genesis 16:12	[]
Genesis 16:13	[false]
Genesis 16:14	[]
Genesis 16:15	[]
Genesis 16:16	[]
Genesis 17:1	[]
Genesis 17:2	[false,false]
Genesis 17:3	[]
Genesis 17:4	[false,false]
Genesis 17:5	[false,false,false]
Genesis 17:6	[false,false,false]
Genesis 17:7	[false,false,false,false,false,false]
Genesis 17:8	[false,false,false]
Genesis 17:9	[false,false,false,false]
Genesis 17:10	[false,false,false,true,true]
Genesis 17:11	[true,true,true]
Genesis 17:12	[false,false]
Genesis 17:13	[false,true]
Genesis 17:14	[]
Genesis 17:15	[false]
Genesis 17:16	[false]
Genesis 17:17	[]
Genesis 17:18	[false]
Genesis 17:19	[false,false,false]
Genesis 17:20	[false]
Genesis 17:21	[false]
Genesis 17:22	[]
Genesis 17:23	[]
Genesis 17:24	[]
Genesis 17:25	[]
Genesis 17:26	[]
Genesis 17:27	[]
Genesis 18:1	[]
Genesis 18:2	[]
Genesis 18:3	[false,false]
Genesis 18:4	[true,true,true]
Genesis 18:5	[true,true,true,true,true,true,false,false]
Genesis 18:6	[]
Genesis 18:7	[]
Genesis 18:8	[]
Genesis 18:9	[false]
Genesis 18:10	[false,false]
Genesis 18:11	[]
Genesis 18:12	[]
Genesis 18:13	[]
Genesis 18:14	[false]
Genesis 18:15	[false]
Genesis 18:16	[]
Genesis 18:17	[]
Genesis 18:18	[]
Genesis 18:19	[]
Genesis 18:20	[]
Genesis 18:21	[]
Genesis 18:22	[]
Genesis 18:23	[false]
Genesis 18:24	[false]
Genesis 18:25	[false,false]
Genesis 18:26	[]
Genesis 18:27	[]
Genesis 18:28	[false]
Genesis 18:29	[]
Genesis 18:30	[]
Genesis 18:31	[]
Genesis 18:32	[]
Genesis 18:33	[]
Genesis 19:1	[]
Genesis 19:2	[true,true,true,true]
Genesis 19:3	[]
Genesis 19:4	[]
Genesis 19:5	[false]
Genesis 19:6	[]
Genesis 19:7	[]
Genesis 19:8	[true,true,true]
Genesis 19:9	[false]
Genesis 19:10	[]
Genesis 19:11	[]
Genesis 19:12	[false,false,false]
Genesis 19:13	[]
Genesis 19:14	[]
Genesis 19:15	[false,false,false]
Genesis 19:16	[]
Genesis 19:17	[false,false]
Genesis 19:18	[]
Genesis 19:19	[false,false,false]
Genesis 19:20	[]
Genesis 19:21	[false]
Genesis 19:22	[false]
Genesis 19:23	[]
Genesis 19:24	[]
Genesis 19:25	[]
Genesis 19:26	[]
Genesis 19:27	[]
Genesis 19:28	[]
Genesis 19:29	[]
Genesis 19:30	[]
Genesis 19:31	[]
Genesis 19:32	[]
Genesis 19:33	[]
Genesis 19:34	[false]
Genesis 19:35	[]
Genesis 19:36	[]
Genesis 19:37	[]
Genesis 19:38	[]
Genesis 20:1	[]
Genesis 20:2	[]
Genesis 20:3	[false,false]
Genesis 20:4	[false]
Genesis 20:5	[]
Genesis 20:6	[false,false,false]
Genesis 20:7	[false,false,false,false,false,false]
Genesis 20:8	[]
Genesis 20:9	[false,false,false,false]
Genesis 20:10	[false]
Genesis 20:11	[]
Genesis 20:12	[]
Genesis 20:13	[false,false]
Genesis 20:14	[]
Genesis 20:15	[false,false]
Genesis 20:16	[false,false,false,false]
Genesis 20:17	[]
Genesis 20:18	[]
Genesis 21:1	[]
Genesis 21:2	[]
Genesis 21:3	[]
Genesis 21:4	[]
Genesis 21:5	[]
Genesis 21:6	[]
Genesis 21:7	[]
Genesis 21:8	[]
Genesis 21:9	[]
Genesis 21:10	[]
Genesis 21:11	[]
Genesis 21:12	[false,false,false]
Genesis 21:13	[false]
Genesis 21:14	[]
Genesis 21:15	[]
Genesis 21:16	[]
Genesis 21:17	[]
Genesis 21:18	[]
Genesis 21:19	[]
Genesis 21:20	[]
Genesis 21:21	[]
Genesis 21:22	[false,false]
Genesis 21:23	[false,false,false]
Genesis 21:24	[]
Genesis 21:25	[]
Genesis 21:26	[false]
Genesis 21:27	[]
Genesis 21:28	[]
Genesis 21:29	[false]
Genesis 21:30	[false]
Genesis 21:31	[]
Genesis 21:32	[]
Genesis 21:33	[]
Genesis 21:34	[]
Genesis 22:1	[]
Genesis 22:2	[false,false,false,false]
Genesis 22:3	[]
Genesis 22:4	[]
Genesis 22:5	[true]
Genesis 22:6	[]
Genesis 22:7	[]
Genesis 22:8	[]
Genesis 22:9	[]
Genesis 22:10	[]
Genesis 22:11	[]
Genesis 22:12	[false,false,false]
Genesis 22:13	[]
Genesis 22:14	[]
Genesis 22:15	[]
Genesis 22:16	[false,false]
Genesis 22:17	[false,false,false]
Genesis 22:18	[false,false]
Genesis 22:19	[]
Genesis 22:20	[false]
Genesis 22:21	[]
Genesis 22:22	[]
Genesis 22:23	[]
Genesis 22:24	[]
Genesis 23:1	[]
Genesis 23:2	[]
Genesis 23:3	[]
Genesis 23:4	[true,true]
Genesis 23:5	[]
Genesis 23:6	[false,false,false]
Genesis 23:7	[]
Genesis 23:8	[true]
Genesis 23:9	[true]
Genesis 23:10	[]
Genesis 23:11	[false,false,false,false]
Genesis 23:12	[]
Genesis 23:13	[false,false]
Genesis 23:14	[]
Genesis 23:15	[false,false]
Genesis 23:16	[]
Genesis 23:17	[]
Genesis 23:18	[]
Genesis 23:19	[]
Genesis 23:20	[]
Genesis 24:1	[]
Genesis 24:2	[false]
Genesis 24:3	[false,false]
Genesis 24:4	[]
Genesis 24:5	[false,false]
Genesis 24:6	[false]
Genesis 24:7	[false,false,false]
Genesis 24:8	[false,false]
Genesis 24:9	[]
Genesis 24:10	[]
Genesis 24:11	[]
Genesis 24:12	[]
Genesis 24:13	[]
Genesis 24:14	[false,false,false,false,false]
Genesis 24:15	[]
Genesis 24:16	[]
Genesis 24:17	[false]
Genesis 24:18	[]
Genesis 24:19	[false]
Genesis 24:20	[]
Genesis 24:21	[]
Genesis 24:22	[]
Genesis 24:23	[false,false]
Genesis 24:24	[]
Genesis 24:25	[false]
Genesis 24:26	[]
Genesis 24:27	[]
Genesis 24:28	[]
Genesis 24:29	[]
Genesis 24:30	[]
Genesis 24:31	[false,false]
Genesis 24:32	[]
Genesis 24:33	[false]
Genesis 24:34	[]
Genesis 24:35	[]
Genesis 24:36	[]
Genesis 24:37	[false]
Genesis 24:38	[false]
Genesis 24:39	[]
Genesis 24:40	[false,false,false]
Genesis 24:41	[false,false,false]
Genesis 24:42	[false]
Genesis 24:43	[false]
Genesis 24:44	[false]
Genesis 24:45	[]
Genesis 24:46	[false]
Genesis 24:47	[false]
Genesis 24:48	[]
Genesis 24:49	[true]
Genesis 24:50	[]
Genesis 24:51	[false,false]
Genesis 24:52	[]
Genesis 24:53	[]
Genesis 24:54	[]
Genesis 24:55	[]
Genesis 24:56	[]
Genesis 24:57	[]
Genesis 24:58	[false]
Genesis 24:59	[]
Genesis 24:60	[false,false]
Genesis 24:61	[]
Genesis 24:62	[]
Genesis 24:63	[]
Genesis 24:64	[]
Genesis 24:65	[]
Genesis 24:66	[]
Genesis 24:67	[]
Genesis 25:1	[]
Genesis 25:2	[]
Genesis 25:3	[]
Genesis 25:4	[]
Genesis 25:5	[]
Genesis 25:6	[]
Genesis 25:7	[]
Genesis 25:8	[]
Genesis 25:9	[]
Genesis 25:10	[]
Genesis 25:11	[]
Genesis 25:12	[]
Genesis 25:13	[]
Genesis 25:14	[]
Genesis 25:15	[]
Genesis 25:16	[]
Genesis 25:17	[]
Genesis 25:18	[false]
Genesis 25:19	[]
Genesis 25:20	[]
Genesis 25:21	[]
Genesis 25:22	[]
Genesis 25:23	[false,false]
Genesis 25:24	[]
Genesis 25:25	[]
Genesis 25:26	[]
Genesis 25:27	[]
Genesis 25:28	[]
Genesis 25:29	[]
Genesis 25:30	[]
Genesis 25:31	[false]
Genesis 25:32	[]
Genesis 25:33	[]
Genesis 25:34	[]
Genesis 26:1	[]
Genesis 26:2	[false]
Genesis 26:3	[false,false,false,false,false]
Genesis 26:4	[false,false]
Genesis 26:5	[]
Genesis 26:6	[]
Genesis 26:7	[]
Genesis 26:8	[]
Genesis 26:9	[false,false]
Genesis 26:10	[false,false,false]
Genesis 26:11	[]
Genesis 26:12	[]
Genesis 26:13	[]
Genesis 26:14	[]
Genesis 26:15	[]
Genesis 26:16	[false]
Genesis 26:17	[]
Genesis 26:18	[]
Genesis 26:19	[]
Genesis 26:20	[]
Genesis 26:21	[]
Genesis 26:22	[]
Genesis 26:23	[]
Genesis 26:24	[false,false,false,false]
Genesis 26:25	[]
Genesis 26:26	[]
Genesis 26:27	[true,true]
Genesis 26:28	[false,false,false]
Genesis 26:29	[false,false,false,false,false,false]
Genesis 26:30	[]
Genesis 26:31	[]
Genesis 26:32	[]
Genesis 26:33	[]
Genesis 26:34	[]
Genesis 26:35	[]
Genesis 27:1	[]
Genesis 27:2	[]
Genesis 27:3	[false,false]
Genesis 27:4	[false]
Genesis 27:5	[]
Genesis 27:6	[false,false]
Genesis 27:7	[false]
Genesis 27:8	[false]
Genesis 27:9	[false]
Genesis 27:10	[false,false]
Genesis 27:11	[]
Genesis 27:12	[]
Genesis 27:13	[false]
Genesis 27:14	[]
Genesis 27:15	[]
Genesis 27:16	[]
Genesis 27:17	[]
Genesis 27:18	[false]
Genesis 27:19	[false,false,false]
Genesis 27:20	[false,false]
Genesis 27:21	[false,false]
Genesis 27:22	[]
Genesis 27:23	[]
Genesis 27:24	[false]
Genesis 27:25	[false]
Genesis 27:26	[]
Genesis 27:27	[]
Genesis 27:28	[false]
Genesis 27:29	[false,false,false,false,false,false,false,false]
Genesis 27:30	[]
Genesis 27:31	[false,false]
Genesis 27:32	[false,false]
Genesis 27:33	[false]
Genesis 27:34	[]
Genesis 27:35	[false,false]
Genesis 27:36	[false]
Genesis 27:37	[false,false]
Genesis 27:38	[false]
Genesis 27:39	[false]
Genesis 27:40	[false,false,false,false,false]
Genesis 27:41	[]
Genesis 27:42	[false,false]
Genesis 27:43	[]
Genesis 27:44	[false]
Genesis 27:45	[false,false,false,false,false,true]
Genesis 27:46	[]
Genesis 28:1	[]
Genesis 28:2	[false,false]
Genesis 28:3	[false,false,false,false]
Genesis 28:4	[false,false,false,false]
Genesis 28:5	[]
Genesis 28:6	[]
Genesis 28:7	[]
Genesis 28:8	[]
Genesis 28:9	[]
Genesis 28:10	[]
Genesis 28:11	[]
Genesis 28:12	[]
Genesis 28:13	[false,false,false,false]
Genesis 28:14	[false,false,false,false]
Genesis 28:15	[false,false,false,false,false,false]
Genesis 28:16	[]
Genesis 28:17	[]
Genesis 28:18	[]
Genesis 28:19	[]
Genesis 28:20	[]
Genesis 28:21	[]
Genesis 28:22	[false,false]
Genesis 29:1	[]
Genesis 29:2	[]
Genesis 29:3	[]
Genesis 29:4	[true]
Genesis 29:5	[true]
Genesis 29:6	[]
Genesis 29:7	[]
Genesis 29:8	[]
Genesis 29:9	[]
Genesis 29:10	[]
Genesis 29:11	[]
Genesis 29:12	[]
Genesis 29:13	[]
Genesis 29:14	[false]
Genesis 29:15	[false,false,false]
Genesis 29:16	[]
Genesis 29:17	[]
Genesis 29:18	[false,false]
Genesis 29:19	[false]
Genesis 29:20	[]
Genesis 29:21	[]
Genesis 29:22	[]
Genesis 29:23	[]
Genesis 29:24	[]
Genesis 29:25	[false,false,false]
Genesis 29:26	[]
Genesis 29:27	[false]
Genesis 29:28	[]
Genesis 29:29	[]
Genesis 29:30	[]
Genesis 29:31	[]
Genesis 29:32	[]
Genesis 29:33	[]
Genesis 29:34	[]
Genesis 29:35	[]
Genesis 30:1	[]
Genesis 30:2	[false]
Genesis 30:3	[]
Genesis 30:4	[]
Genesis 30:5	[]
Genesis 30:6	[]
Genesis 30:7	[]
Genesis 30:8	[]
Genesis 30:9	[]
Genesis 30:10	[]
Genesis 30:11	[]
Genesis 30:12	[]
Genesis 30:13	[]
Genesis 30:14	[false]
Genesis 30:15	[false,false,false,false]
Genesis 30:16	[false,false]
Genesis 30:17	[]
Genesis 30:18	[]
Genesis 30:19	[]
Genesis 30:20	[]
Genesis 30:21	[]
Genesis 30:22	[]
Genesis 30:23	[]
Genesis 30:24	[]
Genesis 30:25	[]
Genesis 30:26	[false,false,false]
Genesis 30:27	[false,false]
Genesis 30:28	[false]
Genesis 30:29	[false,false,false]
Genesis 30:30	[false,false,false]
Genesis 30:31	[false,false,false,false]
Genesis 30:32	[false]
Genesis 30:33	[false]
Genesis 30:34	[false]
Genesis 30:35	[]
Genesis 30:36	[]
Genesis 30:37	[]
Genesis 30:38	[]
Genesis 30:39	[]
Genesis 30:40	[]
Genesis 30:41	[]
Genesis 30:42	[]
Genesis 30:43	[]
Genesis 31:1	[]
Genesis 31:2	[]
Genesis 31:3	[false,false,false]
Genesis 31:4	[]
Genesis 31:5	[true]
Genesis 31:6	[true,true]
Genesis 31:7	[]
Genesis 31:8	[false,false]
Genesis 31:9	[true]
Genesis 31:10	[]
Genesis 31:11	[]
Genesis 31:12	[false]
Genesis 31:13	[false,false]
Genesis 31:14	[]
Genesis 31:15	[]
Genesis 31:16	[false]
Genesis 31:17	[]
Genesis 31:18	[]
Genesis 31:19	[]
Genesis 31:20	[]
Genesis 31:21	[]
Genesis 31:22	[]
Genesis 31:23	[]
Genesis 31:24	[]
Genesis 31:25	[]
Genesis 31:26	[false,false]
Genesis 31:27	[false,false]
Genesis 31:28	[false,false]
Genesis 31:29	[true,true]
Genesis 31:30	[false,false,false,false]
Genesis 31:31	[false,false]
Genesis 31:32	[false,false,false,false]
Genesis 31:33	[]
Genesis 31:34	[]
Genesis 31:35	[false]
Genesis 31:36	[false]
Genesis 31:37	[false,false,false,false]
Genesis 31:38	[false,false,false]
Genesis 31:39	[false,false]
Genesis 31:40	[]
Genesis 31:41	[false,false,false,false]
Genesis 31:42	[false]
Genesis 31:43	[false]
Genesis 31:44	[false,false]
Genesis 31:45	[]
Genesis 31:46	[]
Genesis 31:47	[]
Genesis 31:48	[false]
Genesis 31:49	[false]
Genesis 31:50	[false,false]
Genesis 31:51	[false]
Genesis 31:52	[false,false]
Genesis 31:53	[]
Genesis 31:54	[]
Genesis 31:55	[]
Genesis 32:1	[]
Genesis 32:2	[]
Genesis 32:3	[]
Genesis 32:4	[false,false]
Genesis 32:5	[false]
Genesis 32:6	[false,false]
Genesis 32:7	[]
Genesis 32:8	[]
Genesis 32:9	[false,false,false]
Genesis 32:10	[false,false]
Genesis 32:11	[]
Genesis 32:12	[false,false,false]
Genesis 32:13	[]
Genesis 32:14	[]
Genesis 32:15	[]
Genesis 32:16	[]
Genesis 32:17	[false,false,false,false]
Genesis 32:18	[false,false]
Genesis 32:19	[true,true]
Genesis 32:20	[false,false]
Genesis 32:21	[]
Genesis 32:22	[]
Genesis 32:23	[]
Genesis 32:24	[]
Genesis 32:25	[]
Genesis 32:26	[false,false]
Genesis 32:27	[false]
Genesis 32:28	[false,false,false]
Genesis 32:29	[false,false]
Genesis 32:30	[]
Genesis 32:31	[]
Genesis 32:32	[]
Genesis 33:1	[]
Genesis 33:2	[]
Genesis 33:3	[]
Genesis 33:4	[]
Genesis 33:5	[false,false]
Genesis 33:6	[]
Genesis 33:7	[]
Genesis 33:8	[false,false]
Genesis 33:9	[false]
Genesis 33:10	[false,false,false]
Genesis 33:11	[false]
Genesis 33:12	[false]
Genesis 33:13	[]
Genesis 33:14	[]
Genesis 33:15	[false]
Genesis 33:16	[]
Genesis 33:17	[]
Genesis 33:18	[]
Genesis 33:19	[]
Genesis 33:20	[]
Genesis 34:1	[]
Genesis 34:2	[]
Genesis 34:3	[]
Genesis 34:4	[]
Genesis 34:5	[]
Genesis 34:6	[]
Genesis 34:7	[]
Genesis 34:8	[true]
Genesis 34:9	[true,true]
Genesis 34:10	[true,true,true]
Genesis 34:11	[true,true]
Genesis 34:12	[true,true]
Genesis 34:13	[]
Genesis 34:14	[]
Genesis 34:15	[true,true]
Genesis 34:16	[true,true,true]
Genesis 34:17	[false]
Genesis 34:18	[]
Genesis 34:19	[]
Genesis 34:20	[]
Genesis 34:21	[]
Genesis 34:22	[]
Genesis 34:23	[]
Genesis 34:24	[]
Genesis 34:25	[]
Genesis 34:26	[]
Genesis 34:27	[]
Genesis 34:28	[]
Genesis 34:29	[]
Genesis 34:30	[true]
Genesis 34:31	[]
Genesis 35:1	[false,false,false]
Genesis 35:2	[true,true,true]
Genesis 35:3	[]
Genesis 35:4	[]
Genesis 35:5	[]
Genesis 35:6	[]
Genesis 35:7	[]
Genesis 35:8	[]
Genesis 35:9	[]
Genesis 35:10	[false,false,false]
Genesis 35:11	[false,false]
Genesis 35:12	[false,false,false]
Genesis 35:13	[]
Genesis 35:14	[]
Genesis 35:15	[]
Genesis 35:16	[]
Genesis 35:17	[false]
Genesis 35:18	[]
Genesis 35:19	[]
Genesis 35:20	[]
Genesis 35:21	[]
Genesis 35:22	[]
Genesis 35:23	[]
Genesis 35:24	[]
Genesis 35:25	[]
Genesis 35:26	[]
Genesis 35:27	[]
Genesis 35:28	[]
Genesis 35:29	[]
Genesis 36:1	[]
Genesis 36:2	[]
Genesis 36:3	[]
Genesis 36:4	[]
Genesis 36:5	[]
Genesis 36:6	[]
Genesis 36:7	[]
Genesis 36:8	[]
Genesis 36:9	[]
Genesis 36:10	[]
Genesis 36:11	[]
Genesis 36:12	[]
Genesis 36:13	[]
Genesis 36:14	[]
Genesis 36:15	[]
Genesis 36:16	[]
Genesis 36:17	[]
Genesis 36:18	[]
Genesis 36:19	[]
Genesis 36:20	[]
Genesis 36:21	[]
Genesis 36:22	[]
Genesis 36:23	[]
Genesis 36:24	[]
Genesis 36:25	[]
Genesis 36:26	[]
Genesis 36:27	[]
Genesis 36:28	[]
Genesis 36:29	[]
Genesis 36:30	[]
Genesis 36:31	[]
Genesis 36:32	[]
Genesis 36:33	[]
Genesis 36:34	[]
Genesis 36:35	[]
Genesis 36:36	[]
Genesis 36:37	[]
Genesis 36:38	[]
Genesis 36:39	[]
Genesis 36:40	[]
